"","pressure"
"5963",90586.1060918693
"5964",85317.185440394
"5965",84712.7691366173
"5966",95919.9580168397
"5967",99370.4212190683
"5968",100845.427971897
"5969",93768.0129168682
"5970",99524.2342523507
"5971",97772.8087510134
"5972",98205.3787245729
"5973",93205.3049304465
"5974",100737.777975785
"5975",98205.3787245729
"5976",86917.7567191557
"5977",86209.2722645877
"5978",99868.0504020401
"5979",99868.0504020401
"5980",99868.0504020401
"5981",99216.8007263602
"5982",99086.9644056551
"5983",98275.6709945188
"5984",101312.988235949
"5985",99488.7218379192
"5986",99630.8330855308
"5987",82930.5032891326
"5988",82930.5032891326
"5989",100989.106177873
"5990",95965.9301090382
"5991",99868.0504020401
"5992",100941.1950377
"5993",97924.6166245673
"5994",98275.6709945188
"5995",99086.9644056551
"5996",100177.116423088
"5997",84204.8477200268
"5998",93858.3009122347
"5999",85411.2863279828
"6000",86082.8747429071
"6001",84204.8477200268
"6002",99441.3879134841
"6003",98240.5197689154
"6004",83319.3570163278
"6005",84339.3614002756
"6006",100630.221046977
"6007",83998.2428479965
"6008",98135.1271706467
"6009",84536.2712523728
"6010",85097.9431356881
"6011",99216.8007263602
"6012",96219.0956350575
"6013",99134.1616854053
"6014",100058.153356308
"6015",98663.0070849739
"6016",99287.6785788211
"6017",98910.1366250432
"6018",100941.1950377
"6019",99559.7569302504
"6020",99098.7620194644
"6021",99868.0504020401
"6022",99986.8304418478
"6023",99204.9917351465
"6024",98686.5216684637
"6025",99465.0525957712
"6026",98615.9915284728
"6027",99134.1616854053
"6028",99370.4212190683
"6029",99547.9148970918
"6030",99063.37258979
"6031",99654.5342655288
"6032",99429.5572820784
"6033",98863.0257307077
"6034",99417.7277903859
"6035",98651.2514946643
"6036",100678.012640599
"6037",99370.4212190683
"6038",99476.8866468205
"6039",97854.5277543283
"6040",81500.4712933998
"6041",81088.4154821778
"6042",92734.7461381328
"6043",81954.6776439278
"6044",99441.3879134841
"6045",100141.415484244
"6046",100773.65096397
"6047",99524.2342523507
"6048",99998.7147346019
"6049",99441.3879134841
"6050",85746.5481381055
"6051",85746.5481381055
"6052",99761.2460800754
"6053",99808.703243301
"6054",82431.2570741822
"6055",75409.3833994937
"6056",86875.3272506967
"6057",67849.1975240191
"6058",85453.1359115433
"6059",82035.6395926811
"6060",94220.1571354347
"6061",84629.6741782926
"6062",96912.2969202448
"6063",99016.2026027246
"6064",91954.7573766715
"6065",100594.389408357
"6066",83874.4770822821
"6067",83227.1269335515
"6068",99666.3865674507
"6069",100773.65096397
"6070",98945.4817237266
"6071",94322.1324650468
"6072",82777.4135073663
"6073",82360.1352896091
"6074",84235.8739090319
"6075",100989.106177873
"6076",98205.3787245729
"6077",92065.8579365195
"6078",99571.6001040465
"6079",99571.6001040465
"6080",99571.6001040465
"6081",99571.6001040465
"6082",98945.4817237266
"6083",98945.4817237266
"6084",98945.4817237266
"6085",98945.4817237266
"6086",96750.1894087534
"6087",100129.51746093
"6088",94583.1421615872
"6089",94583.1421615872
"6090",94583.1421615872
"6091",95919.9580168397
"6092",95919.9580168397
"6093",95919.9580168397
"6094",95919.9580168397
"6095",95919.9580168397
"6096",95919.9580168397
"6097",95919.9580168397
"6098",95919.9580168397
"6099",95919.9580168397
"6100",95919.9580168397
"6101",95919.9580168397
"6102",95919.9580168397
"6103",97411.5742551345
"6104",97411.5742551345
"6105",97411.5742551345
"6106",100797.572035448
"6107",100797.572035448
"6108",100797.572035448
"6109",100773.65096397
"6110",96622.9733136678
"6111",96622.9733136678
"6112",96622.9733136678
"6113",96219.0956350575
"6114",84235.8739090319
"6115",84235.8739090319
"6116",84235.8739090319
"6117",94288.1307636988
"6118",94288.1307636988
"6119",94288.1307636988
"6120",98076.6152985381
"6121",93587.6479049633
"6122",83073.5938458365
"6123",83073.5938458365
"6124",98945.4817237266
"6125",101300.977624937
"6126",96680.7820096431
"6127",85967.1422102621
"6128",86758.7326816345
"6129",99465.0525957712
"6130",99630.8330855308
"6131",99998.7147346019
"6132",74646.5210811428
"6133",76264.3994309591
"6134",93093.0921530247
"6135",93587.6479049633
"6136",93003.4007144817
"6137",97924.6166245673
"6138",101264.952709287
"6139",100594.389408357
"6140",99441.3879134841
"6141",86346.372455338
"6142",95919.9580168397
"6143",97028.2225968892
"6144",101312.988235949
"6145",99441.3879134841
"6146",100129.51746093
"6147",100725.822611128
"6148",99441.3879134841
"6149",99630.8330855308
"6150",97318.5281006643
"6151",100797.572035448
"6152",99666.3865674507
"6153",94696.8069004618
"6154",94696.8069004618
"6155",99441.3879134841
"6156",100200.922773911
"6157",82869.2398902616
"6158",82869.2398902616
"6159",98240.5197689154
"6160",91147.007716244
"6161",100773.65096397
"6162",81954.6776439278
"6163",99441.3879134841
"6164",100427.311665882
"6165",98639.4970385335
"6166",98827.7044849547
"6167",99618.9842072866
"6168",99417.7277903859
"6169",101025.051615622
"6170",98346.0039985347
"6171",98510.2728529456
"6172",100331.939602048
"6173",99630.8330855308
"6174",93003.4007144817
"6175",96622.9733136678
"6176",99441.3879134841
"6177",97831.1738264389
"6178",98475.0536945874
"6179",97155.8705027918
"6180",97819.4985550294
"6181",91158.0338305449
"6182",91954.7573766715
"6183",99903.6724104996
"6184",95027.0602663689
"6185",95919.9580168397
"6186",84070.5078084663
"6187",84380.7852109479
"6188",99666.3865674507
"6189",101312.988235949
"6190",99808.703243301
"6191",97272.032018001
"6192",85024.9638293656
"6193",83196.40194992
"6194",91411.932707354
"6195",97353.4119713304
"6196",95919.9580168397
"6197",97353.4119713304
"6198",100845.427971897
"6199",98486.7922810052
"6200",99441.3879134841
"6201",98686.5216684637
"6202",98275.6709945188
"6203",94583.1421615872
"6204",99252.2345295489
"6205",100403.461770905
"6206",99713.8071899196
"6207",95598.652426392
"6208",99607.1364701001
"6209",97411.5742551345
"6210",99630.8330855308
"6211",100594.389408357
"6212",82086.2736892889
"6213",82086.2736892889
"6214",100773.65096397
"6215",97272.032018001
"6216",97248.7907229819
"6217",89929.8034800292
"6218",97248.7907229819
"6219",90115.3636890975
"6220",90169.9991824793
"6221",89320.7332623879
"6222",91821.5800301981
"6223",95289.6479457391
"6224",99441.3879134841
"6225",100224.733705464
"6226",98792.3934581155
"6227",99963.0652872532
"6228",100606.332139819
"6229",98463.3162410931
"6230",99713.8071899196
"6231",100379.61646239
"6232",100785.61092505
"6233",100713.868395365
"6234",99630.8330855308
"6235",98792.3934581155
"6236",99441.3879134841
"6237",98240.5197689154
"6238",90651.9490764629
"6239",97411.5742551345
"6240",101312.988235949
"6241",99181.377166989
"6242",90586.1060918693
"6243",81732.3658318324
"6244",81309.3083270438
"6245",98275.6709945188
"6246",84795.9301464355
"6247",85014.5423524409
"6248",96507.4398871074
"6249",86631.6831472673
"6250",99441.3879134841
"6251",101096.973570609
"6252",101096.973570609
"6253",86346.372455338
"6254",83145.2140542631
"6255",83145.2140542631
"6256",74038.8775083357
"6257",74346.8708890034
"6258",98945.4817237266
"6259",100773.65096397
"6260",98686.5216684637
"6261",98135.1271706467
"6262",87855.4588101353
"6263",99784.972377218
"6264",99441.3879134841
"6265",99075.167929125
"6266",95472.6639208816
"6267",84733.5531951759
"6268",88920.1476203135
"6269",88920.1476203135
"6270",99429.5572820784
"6271",99429.5572820784
"6272",97248.7907229819
"6273",94833.3505596129
"6274",100654.114547012
"6275",94152.2231916369
"6276",97353.4119713304
"6277",100845.427971897
"6278",97365.0421779331
"6279",99868.0504020401
"6280",84733.5531951759
"6281",92589.4874986052
"6282",98663.0070849739
"6283",98428.1106773137
"6284",98439.8447325398
"6285",98439.8447325398
"6286",83668.5289686877
"6287",85077.0867316944
"6288",89060.7278106607
"6289",99181.377166989
"6290",96553.6398269194
"6291",96219.0956350575
"6292",97481.4061324661
"6293",99216.8007263602
"6294",99441.3879134841
"6295",92511.3476537294
"6296",101216.935625823
"6297",101216.935625823
"6298",99441.3879134841
"6299",100177.116423088
"6300",98275.6709945188
"6301",98275.6709945188
"6302",99441.3879134841
"6303",89429.2501049908
"6304",89777.2216097745
"6305",100200.922773911
"6306",95770.6718556644
"6307",97411.5742551345
"6308",92511.3476537294
"6309",100989.106177873
"6310",83124.7460378233
"6311",82349.9790921092
"6312",83833.2546566278
"6313",84101.493912256
"6314",79004.2447390164
"6315",101276.959861691
"6316",99559.7569302504
"6317",99559.7569302504
"6318",99559.7569302504
"6319",86631.6831472673
"6320",86631.6831472673
"6321",86631.6831472673
"6322",97411.5742551345
"6323",97411.5742551345
"6324",97411.5742551345
"6325",97411.5742551345
"6326",97411.5742551345
"6327",97411.5742551345
"6328",99181.377166989
"6329",99181.377166989
"6330",99181.377166989
"6331",88650.3061170934
"6332",88650.3061170934
"6333",88650.3061170934
"6334",98663.0070849739
"6335",98663.0070849739
"6336",98663.0070849739
"6337",96622.9733136678
"6338",96622.9733136678
"6339",96622.9733136678
"6340",97481.4061324661
"6341",97481.4061324661
"6342",97481.4061324661
"6343",95587.1933659973
"6344",95587.1933659973
"6345",100737.777975785
"6346",98205.3787245729
"6347",85652.1482422063
"6348",86515.3534564425
"6349",99027.9933941174
"6350",97028.2225968892
"6351",96750.1894087534
"6352",82940.7174200826
"6353",96622.9733136678
"6354",90115.3636890975
"6355",89060.7278106607
"6356",88650.3061170934
"6357",86525.9236532801
"6358",86525.9236532801
"6359",82400.7702224315
"6360",82971.365925009
"6361",99678.2400107666
"6362",98428.1106773137
"6363",99441.3879134841
"6364",99004.4129481076
"6365",95472.6639208816
"6366",89060.7278106607
"6367",100773.65096397
"6368",99181.377166989
"6369",99004.4129481076
"6370",99086.9644056551
"6371",101312.988235949
"6372",101312.988235949
"6373",98240.5197689154
"6374",92254.9783213387
"6375",90169.9991824793
"6376",98135.1271706467
"6377",90487.4142268585
"6378",86557.6405182062
"6379",86875.3272506967
"6380",87502.8654745153
"6381",87684.3610798926
"6382",99441.3879134841
"6383",99181.377166989
"6384",99868.0504020401
"6385",99761.2460800754
"6386",97353.4119713304
"6387",99429.5572820784
"6388",99690.0945955607
"6389",98745.3279811754
"6390",99216.8007263602
"6391",97353.4119713304
"6392",99559.7569302504
"6393",100989.106177873
"6394",100773.65096397
"6395",99181.377166989
"6396",87055.7683897355
"6397",86219.8121710306
"6398",98945.4817237266
"6399",87759.1831061578
"6400",87759.1831061578
"6401",99998.7147346019
"6402",100200.922773911
"6403",101264.952709287
"6404",97353.4119713304
"6405",97330.1549327792
"6406",101168.936980141
"6407",98721.8020521314
"6408",87941.1089931415
"6409",87930.3990242471
"6410",99323.1328764433
"6411",84380.7852109479
"6412",83843.5587247403
"6413",99868.0504020401
"6414",97353.4119713304
"6415",99275.8627571368
"6416",93610.1781559857
"6417",101312.988235949
"6418",98135.1271706467
"6419",97597.8826698479
"6420",98135.1271706467
"6421",82066.0170148439
"6422",82675.4808421374
"6423",100737.777975785
"6424",98205.3787245729
"6425",89842.5881505838
"6426",98486.7922810052
"6427",86960.2029654318
"6428",86177.6588048065
"6429",100594.389408357
"6430",100594.389408357
"6431",99630.8330855308
"6432",93003.4007144817
"6433",98604.2404743757
"6434",98275.6709945188
"6435",82096.4035446445
"6436",101276.959861691
"6437",100654.114547012
"6438",99927.426131382
"6439",89060.7278106607
"6440",95587.1933659973
"6441",99666.3865674507
"6442",94322.1324650468
"6443",99004.4129481076
"6444",101312.988235949
"6445",100177.116423088
"6446",100749.734489422
"6447",97772.8087510134
"6448",100200.922773911
"6449",95541.3682458575
"6450",83956.971172968
"6451",90915.7086560351
"6452",97749.470616811
"6453",86367.4804531001
"6454",87759.1831061578
"6455",84702.378655459
"6456",84723.1606498301
"6457",98439.8447325398
"6458",101276.959861691
"6459",100917.246370446
"6460",99181.377166989
"6461",100177.116423088
"6462",95587.1933659973
"6463",100141.415484244
"6464",100248.549218419
"6465",98663.0070849739
"6466",95472.6639208816
"6467",98275.6709945188
"6468",92678.8556094342
"6469",94867.511371504
"6470",92678.8556094342
"6471",89060.7278106607
"6472",92678.8556094342
"6473",87374.9341712536
"6474",99856.1786849807
"6475",98439.8447325398
"6476",99630.8330855308
"6477",99216.8007263602
"6478",98663.0070849739
"6479",97353.4119713304
"6480",101252.946709582
"6481",92678.8556094342
"6482",100845.427971897
"6483",89060.7278106607
"6484",101312.988235949
"6485",101276.959861691
"6486",88531.786109119
"6487",92678.8556094342
"6488",96576.7465115679
"6489",98193.6673052379
"6490",95564.2785818047
"6491",95919.9580168397
"6492",97202.3216222407
"6493",92121.4489612899
"6494",101168.936980141
"6495",84008.5633331922
"6496",85390.3677604244
"6497",98275.6709945188
"6498",84505.1554995507
"6499",98463.3162410931
"6500",86346.372455338
"6501",83853.8638183348
"6502",100367.695527845
"6503",92678.8556094342
"6504",91411.932707354
"6505",87908.9822548728
"6506",87406.9027893427
"6507",99607.1364701001
"6508",94118.2710958731
"6509",99216.8007263602
"6510",99571.6001040465
"6511",99571.6001040465
"6512",99571.6001040465
"6513",92678.8556094342
"6514",92678.8556094342
"6515",92678.8556094342
"6516",92678.8556094342
"6517",92678.8556094342
"6518",92678.8556094342
"6519",92678.8556094342
"6520",92678.8556094342
"6521",92678.8556094342
"6522",92678.8556094342
"6523",92678.8556094342
"6524",92678.8556094342
"6525",92678.8556094342
"6526",92678.8556094342
"6527",92678.8556094342
"6528",92678.8556094342
"6529",92678.8556094342
"6530",92678.8556094342
"6531",92678.8556094342
"6532",92678.8556094342
"6533",92678.8556094342
"6534",92678.8556094342
"6535",92678.8556094342
"6536",92678.8556094342
"6537",92678.8556094342
"6538",92678.8556094342
"6539",92678.8556094342
"6540",92678.8556094342
"6541",92678.8556094342
"6542",92678.8556094342
"6543",86631.6831472673
"6544",86631.6831472673
"6545",86631.6831472673
"6546",94867.511371504
"6547",94867.511371504
"6548",94867.511371504
"6549",97411.5742551345
"6550",97411.5742551345
"6551",97411.5742551345
"6552",97597.8826698479
"6553",97597.8826698479
"6554",97597.8826698479
"6555",98663.0070849739
"6556",98663.0070849739
"6557",98663.0070849739
"6558",98663.0070849739
"6559",98663.0070849739
"6560",98663.0070849739
"6561",99868.0504020401
"6562",98780.6253863146
"6563",92678.8556094342
"6564",92678.8556094342
"6565",86589.3667964138
"6566",87973.2452376092
"6567",87908.9822548728
"6568",93790.5783196729
"6569",81611.3108154302
"6570",81611.3108154302
"6571",97330.1549327792
"6572",99868.0504020401
"6573",82543.1203487239
"6574",82329.6697394142
"6575",90049.8364835625
"6576",90049.8364835625
"6577",88812.131325575
"6578",87652.3103137951
"6579",100594.389408357
"6580",100594.389408357
"6581",99004.4129481076
"6582",92678.8556094342
"6583",98275.6709945188
"6584",98310.8324036396
"6585",99690.0945955607
"6586",99879.9232619236
"6587",98240.5197689154
"6588",97597.8826698479
"6589",92678.8556094342
"6590",100917.246370446
"6591",100917.246370446
"6592",99370.4212190683
"6593",94322.1324650468
"6594",95415.4408810142
"6595",95621.5738841913
"6596",94696.8069004618
"6597",94696.8069004618
"6598",97353.4119713304
"6599",98135.1271706467
"6600",97086.2275268968
"6601",97411.5742551345
"6602",97562.9278824781
"6603",99027.9933941174
"6604",85411.2863279828
"6605",98088.3154124624
"6606",98275.6709945188
"6607",99856.1786849807
"6608",98076.6152985381
"6609",98135.1271706467
"6610",98135.1271706467
"6611",94833.3505596129
"6612",86631.6831472673
"6613",100403.461770905
"6614",94810.5822190801
"6615",98463.3162410931
"6616",87620.2690345464
"6617",88198.4653032439
"6618",79151.6601662161
"6619",86451.9542303238
"6620",97784.4795099409
"6621",79151.6601662161
"6622",100558.568101427
"6623",97353.4119713304
"6624",100845.427971897
"6625",100451.166147996
"6626",98240.5197689154
"6627",86451.9542303238
"6628",92489.0317942561
"6629",91411.932707354
"6630",88779.7471636918
"6631",88531.786109119
"6632",99299.495539211
"6633",99571.6001040465
"6634",NA
"6635",96265.1837771829
"6636",91058.8376726548
"6637",98205.3787245729
"6638",100845.427971897
"6639",100177.116423088
"6640",94833.3505596129
"6641",97597.8826698479
"6642",97854.5277543283
"6643",99998.7147346019
"6644",100177.116423088
"6645",95942.9418333613
"6646",88037.5462537491
"6647",98463.3162410931
"6648",77358.671355241
"6649",94322.1324650468
"6650",94322.1324650468
"6651",94322.1324650468
"6652",84225.5308176828
"6653",100654.114547012
"6654",90115.3636890975
"6655",99571.6001040465
"6656",94152.2231916369
"6657",95770.6718556644
"6658",99547.9148970918
"6659",95507.0110809514
